Contact ID,Age,Gender,Ethnicity,Grade Level,Zip Code,Participation Year,MediHouseIncome,PopDensity,count
FK-176633,12,Male,Black or African American,6,30305,2021,85993.0,3574.0,4.0
FK-238798,12,Male,White or Caucasian,6,30306,2020,82566.0,5067.0,2.0
FK-238673,12,Female,White or Caucasian,6,30307,2019,76591.0,3942.0,3.0
FK-176721,12,Male,Black or African American,7,30307,2020,76591.0,3942.0,7.0
FK-319182,12,Male,Black or African American,6,30308,2018,51584.0,9666.0,1.0
FK-319113,12,Male,Black or African American,6,30310,2018,22861.0,3051.0,1.0
FK-319007,12,Female,Black or African American,7,30310,2019,22861.0,3051.0,1.0
FK-176714,12,Male,Black or African American,6,30310,2019,22861.0,3051.0,11.0
FK-176612,12,Female,Black or African American,6,30310,2020,22861.0,3051.0,2.0
FK-075727,12,Male,Black or African American,6,30310,2021,22861.0,3051.0,3.0
FK-075683,12,Male,Black or African American,6,30310,2022,22861.0,3051.0,3.0
FK-318960,12,Male,Black or African American,7,30311,2018,27651.0,2592.0,1.0
FK-238670,12,Male,Black or African American,7,30311,2019,27651.0,2592.0,3.0
FK-076024,12,Male,Black or African American,6,30311,2022,27651.0,2592.0,14.0
FK-076008,12,Male,Black or African American,6,30311,2022,27651.0,2592.0,11.0
FK-075838,12,Male,Black or African American,6,30311,2022,27651.0,2592.0,4.0
FK-075833,12,Male,Black or African American,6,30311,2022,27651.0,2592.0,4.0
FK-238655,12,Female,Black or African American,6,30294,2020,56577.0,1232.0,2.0
FK-076066,12,Male,Black or African American,7,30294,2019,56577.0,1232.0,11.0
FK-075728,12,Female,Black or African American,7,30291,2022,36355.0,1722.0,1.0
FK-075762,12,Male,Black or African American,7,30291,2022,36355.0,1722.0,1.0
FK-128400,12,Female,White or Caucasian,7,30240,2022,47700.0,215.0,1.0
FK-364763,12,Male,Black or African American,7,30241,2019,40653.0,208.0,2.0
FK-364744,12,Female,White or Caucasian,6,30241,2019,40653.0,208.0,1.0
FK-364723,12,Female,Asian,7,30241,2019,40653.0,208.0,4.0
FK-209390,12,Female,Asian,6,30241,2020,40653.0,208.0,2.0
FK-209393,12,Male,White or Caucasian,6,30241,2021,40653.0,208.0,10.0
FK-076025,12,Female,Black or African American,6,30248,2022,68759.0,329.0,12.0
FK-075948,12,Male,Black or African American,6,30248,2022,68759.0,329.0,8.0
FK-319122,12,Male,Black or African American,7,30252,2019,71962.0,454.0,1.0
FK-128369,12,Female,Asian,7,30240,2021,47700.0,215.0,1.0
FK-076021,12,Female,Black or African American,7,30252,2021,71962.0,454.0,6.0
FK-075808,12,Male,Black or African American,6,30252,2022,71962.0,454.0,1.0
FK-075753,12,Male,Black or African American,6,30252,2022,71962.0,454.0,6.0
FK-075707,12,Female,Black or African American,7,30253,2021,57913.0,1018.0,5.0
FK-128457,12,Male,Asian,6,30265,2022,73826.0,745.0,4.0
FK-238704,12,Male,Black or African American,7,30273,2018,42620.0,2255.0,6.0
FK-076060,12,Male,Black or African American,7,30273,2018,42620.0,2255.0,12.0
FK-318874,12,Male,Black or African American,7,30281,2019,53818.0,941.0,1.0
FK-075577,12,Male,Black or African American,7,30281,2021,53818.0,941.0,9.0
FK-238739,12,Male,Black or African American,7,30288,2019,49693.0,1143.0,6.0
FK-075813,12,Female,Black or African American,7,30252,2022,71962.0,454.0,1.0
FK-318544,12,Male,Black or African American,7,30349,2019,43498.0,1473.0,1.0
FK-075825,12,Male,Black or African American,6,30349,2020,43498.0,1473.0,7.0
FK-176702,12,Male,Black or African American,6,30349,2020,43498.0,1473.0,4.0
FK-189263,12,Male,White or Caucasian,7,31410,2021,68834.0,1215.0,1.0
FK-108348,12,Male,White or Caucasian,6,31410,2022,68834.0,1215.0,1.0
FK-108338,12,Male,White or Caucasian,6,31410,2022,68834.0,1215.0,1.0
FK-108328,12,Female,White or Caucasian,6,31410,2022,68834.0,1215.0,1.0
FK-108358,12,Male,Black or African American,6,31415,2022,24125.0,1985.0,3.0
FK-108293,12,Male,Black or African American,6,31415,2022,24125.0,1985.0,3.0
FK-108408,12,Male,White or Caucasian,6,31419,2022,48750.0,802.0,2.0
FK-108378,12,Male,Black or African American,7,31419,2022,48750.0,802.0,1.0
FK-108343,12,Male,Black or African American,7,31419,2022,48750.0,802.0,1.0
FK-108313,12,Male,Black or African American,7,31419,2022,48750.0,802.0,1.0
FK-108308,12,Male,Black or African American,6,31419,2022,48750.0,802.0,2.0
FK-444429,12,Male,Black or African American,6,31520,2018,29522.0,1324.0,1.0
FK-355419,12,Female,Black or African American,6,31520,2019,29522.0,1324.0,1.0
FK-355400,12,Female,Multi-Racial,7,31520,2019,29522.0,1324.0,1.0
FK-355344,12,Female,Black or African American,7,31520,2019,29522.0,1324.0,2.0
FK-355343,12,Female,Black or African American,7,31520,2019,29522.0,1324.0,1.0
FK-355324,12,Male,White or Caucasian,6,31520,2019,29522.0,1324.0,1.0
FK-355277,12,Female,Multi-Racial,7,31520,2019,29522.0,1324.0,8.0
FK-355226,12,Female,Black or African American,7,31520,2019,29522.0,1324.0,1.0
FK-205835,12,Male,Black or African American,7,31405,2020,43051.0,1239.0,3.0
FK-108388,12,Female,Black or African American,7,31404,2022,31263.0,2105.0,1.0
FK-108398,12,Male,Black or African American,6,31404,2022,31263.0,2105.0,2.0
FK-153339,12,Male,Black or African American,6,31331,2021,39650.0,27.0,1.0
FK-137132,12,Male,Multi-Racial,6,30909,2021,41666.0,1599.0,3.0
FK-000785,12,Male,White or Caucasian,7,30909,2021,41666.0,1599.0,11.0
FK-000750,12,Female,Black or African American,6,30909,2021,41666.0,1599.0,4.0
FK-137046,12,Male,White or Caucasian,6,30909,2021,41666.0,1599.0,1.0
FK-000805,12,Male,Black or African American,6,30909,2022,41666.0,1599.0,3.0
FK-000800,12,Male,Asian,7,30909,2022,41666.0,1599.0,15.0
FK-033215,12,Male,Black or African American,6,31305,2022,35244.0,142.0,1.0
FK-108477,12,Female,White or Caucasian,6,31322,2021,64533.0,748.0,5.0
FK-189246,12,Male,Multi-Racial,7,31322,2021,64533.0,748.0,1.0
FK-355190,12,Male,Black or African American,7,31520,2019,29522.0,1324.0,1.0
FK-108283,12,Female,Black or African American,6,31322,2022,64533.0,748.0,1.0
FK-108363,12,Female,Black or African American,7,31324,2022,80288.0,161.0,1.0
FK-108303,12,Female,White or Caucasian,7,31324,2022,80288.0,161.0,1.0
FK-108288,12,Male,White or Caucasian,7,31324,2022,80288.0,161.0,2.0
FK-108278,12,Male,White or Caucasian,7,31324,2022,80288.0,161.0,2.0
FK-108368,12,Male,White or Caucasian,7,31326,2022,67723.0,275.0,1.0
FK-108333,12,Male,White or Caucasian,7,31326,2022,67723.0,275.0,1.0
FK-108323,12,Male,White or Caucasian,6,31326,2022,67723.0,275.0,1.0
FK-153429,12,Male,Black or African American,6,31331,2021,39650.0,27.0,1.0
FK-153353,12,Female,Black or African American,6,31331,2021,39650.0,27.0,1.0
FK-108393,12,Male,White or Caucasian,6,31324,2022,80288.0,161.0,1.0
FK-137149,12,Male,Black or African American,6,30909,2021,41666.0,1599.0,2.0
FK-355122,12,Male,Black or African American,7,31520,2019,29522.0,1324.0,1.0
FK-033679,12,Male,White or Caucasian,6,31520,2021,29522.0,1324.0,2.0
FK-033534,12,Female,White or Caucasian,7,31520,2021,29522.0,1324.0,1.0
FK-033524,12,Female,White or Caucasian,7,31520,2021,29522.0,1324.0,1.0
FK-033683,12,Female,White or Caucasian,7,31520,2021,29522.0,1324.0,2.0
FK-033678,12,Female,White or Caucasian,7,31520,2021,29522.0,1324.0,2.0
FK-033641,12,Male,White or Caucasian,6,31520,2022,29522.0,1324.0,2.0
FK-033621,12,Female,White or Caucasian,6,31520,2022,29522.0,1324.0,1.0
FK-033591,12,Female,White or Caucasian,6,31520,2022,29522.0,1324.0,2.0
FK-033561,12,Female,White or Caucasian,6,31520,2022,29522.0,1324.0,2.0
FK-033551,12,Female,White or Caucasian,6,31520,2022,29522.0,1324.0,2.0
FK-033531,12,Female,White or Caucasian,6,31520,2022,29522.0,1324.0,2.0
FK-033521,12,Male,White or Caucasian,6,31520,2022,29522.0,1324.0,2.0
FK-033431,12,Male,White or Caucasian,6,31520,2022,29522.0,1324.0,2.0
FK-033421,12,Male,White or Caucasian,6,31520,2022,29522.0,1324.0,1.0
FK-033411,12,Female,White or Caucasian,6,31520,2022,29522.0,1324.0,1.0
FK-033391,12,Female,White or Caucasian,6,31520,2022,29522.0,1324.0,2.0
FK-033381,12,Female,White or Caucasian,6,31520,2022,29522.0,1324.0,2.0
FK-033371,12,Male,White or Caucasian,6,31520,2022,29522.0,1324.0,1.0
FK-033331,12,Male,Black or African American,7,31520,2022,29522.0,1324.0,1.0
FK-033311,12,Female,White or Caucasian,6,31520,2022,29522.0,1324.0,2.0
FK-033699,12,Female,White or Caucasian,6,31520,2021,29522.0,1324.0,1.0
FK-153275,12,Male,White or Caucasian,7,31520,2021,29522.0,1324.0,1.0
FK-153281,12,Female,White or Caucasian,6,31520,2021,29522.0,1324.0,1.0
FK-033544,12,Male,White or Caucasian,7,31520,2021,29522.0,1324.0,2.0
FK-033674,12,Female,White or Caucasian,6,31520,2021,29522.0,1324.0,2.0
FK-033659,12,Male,White or Caucasian,6,31520,2021,29522.0,1324.0,2.0
FK-153454,12,Male,Black or African American,6,31520,2021,29522.0,1324.0,1.0
FK-033649,12,Female,White or Caucasian,6,31520,2021,29522.0,1324.0,2.0
FK-153437,12,Female,White or Caucasian,7,31520,2021,29522.0,1324.0,1.0
FK-153422,12,Female,White or Caucasian,6,31520,2021,29522.0,1324.0,1.0
FK-033668,12,Female,White or Caucasian,7,31520,2021,29522.0,1324.0,1.0
FK-153408,12,Male,White or Caucasian,6,31520,2021,29522.0,1324.0,1.0
FK-153399,12,Male,White or Caucasian,6,31520,2021,29522.0,1324.0,1.0
FK-226433,12,Male,White or Caucasian,6,31520,2020,29522.0,1324.0,7.0
FK-153398,12,Female,White or Caucasian,7,31520,2021,29522.0,1324.0,1.0
FK-033624,12,Female,White or Caucasian,6,31520,2021,29522.0,1324.0,1.0
FK-033614,12,Female,White or Caucasian,7,31520,2021,29522.0,1324.0,1.0
FK-033604,12,Female,White or Caucasian,6,31520,2021,29522.0,1324.0,2.0
FK-153345,12,Male,White or Caucasian,6,31520,2021,29522.0,1324.0,1.0
FK-033574,12,Male,White or Caucasian,7,31520,2021,29522.0,1324.0,1.0
FK-033564,12,Female,White or Caucasian,7,31520,2021,29522.0,1324.0,2.0
FK-153300,12,Female,White or Caucasian,6,31520,2021,29522.0,1324.0,1.0
FK-153294,12,Male,White or Caucasian,6,31520,2021,29522.0,1324.0,1.0
FK-033554,12,Female,White or Caucasian,6,31520,2021,29522.0,1324.0,1.0
FK-153392,12,Male,White or Caucasian,7,31520,2021,29522.0,1324.0,1.0
FK-000796,12,Male,White or Caucasian,7,30909,2021,41666.0,1599.0,17.0
FK-137160,12,Male,White or Caucasian,7,30909,2021,41666.0,1599.0,13.0
FK-213944,12,Male,White or Caucasian,6,30909,2020,41666.0,1599.0,9.0
FK-214229,12,Male,White or Caucasian,6,30809,2019,86628.0,874.0,2.0
FK-267717,12,Male,Black or African American,6,30809,2019,86628.0,874.0,2.0
FK-267692,12,Male,White or Caucasian,6,30809,2019,86628.0,874.0,2.0
FK-214413,12,Male,White or Caucasian,6,30809,2020,86628.0,874.0,1.0
FK-214411,12,Male,Multi-Racial,6,30809,2020,86628.0,874.0,7.0
FK-213983,12,Male,White or Caucasian,6,30809,2020,86628.0,874.0,4.0
FK-213949,12,Male,White or Caucasian,7,30809,2020,86628.0,874.0,1.0
FK-137157,12,Male,White or Caucasian,7,30809,2021,86628.0,874.0,8.0
FK-137136,12,Male,Asian,6,30809,2021,86628.0,874.0,7.0
FK-000789,12,Male,Latino or Hispanic,6,30809,2021,86628.0,874.0,13.0
FK-000787,12,Female,Latino or Hispanic,7,30809,2021,86628.0,874.0,13.0
FK-137075,12,Male,Multi-Racial,6,30809,2021,86628.0,874.0,1.0
FK-137045,12,Male,White or Caucasian,7,30809,2021,86628.0,874.0,1.0
FK-000804,12,Male,Black or African American,6,30809,2022,86628.0,874.0,17.0
FK-000802,12,Male,Latino or Hispanic,6,30809,2022,86628.0,874.0,10.0
FK-214156,12,Male,White or Caucasian,7,30813,2019,58601.0,612.0,4.0
FK-268172,12,Male,White or Caucasian,6,30813,2019,58601.0,612.0,1.0
FK-214133,12,Male,Black or African American,6,30813,2019,58601.0,612.0,3.0
FK-267909,12,Male,Black or African American,6,30813,2019,58601.0,612.0,2.0
FK-214189,12,Male,White or Caucasian,6,30809,2019,86628.0,874.0,7.0
FK-137179,12,Male,Black or African American,7,30809,2019,86628.0,874.0,2.0
FK-214034,12,Male,Black or African American,7,30809,2018,86628.0,874.0,4.0
FK-370448,12,Female,White or Caucasian,6,30809,2018,86628.0,874.0,1.0
FK-176658,12,Male,Black or African American,6,30349,2020,43498.0,1473.0,7.0
FK-076026,12,Female,Black or African American,7,30349,2021,43498.0,1473.0,16.0
FK-076005,12,Female,Black or African American,7,30349,2021,43498.0,1473.0,9.0
FK-075944,12,Female,Black or African American,7,30349,2021,43498.0,1473.0,6.0
FK-075817,12,Male,Black or African American,6,30349,2022,43498.0,1473.0,1.0
FK-075792,12,Male,Black or African American,6,30349,2022,43498.0,1473.0,1.0
FK-075782,12,Male,Black or African American,6,30349,2022,43498.0,1473.0,7.0
FK-075777,12,Male,Black or African American,6,30349,2022,43498.0,1473.0,5.0
FK-075718,12,Male,Black or African American,6,30349,2022,43498.0,1473.0,3.0
FK-137156,12,Male,White or Caucasian,7,30813,2020,58601.0,612.0,7.0
FK-176739,12,Male,White or Caucasian,6,30518,2019,63843.0,1138.0,4.0
FK-176701,12,Male,White or Caucasian,7,30519,2019,70015.0,1161.0,5.0
FK-075749,12,Female,Asian,6,30519,2021,70015.0,1161.0,4.0
FK-421325,12,Female,Black or African American,7,30680,2018,53266.0,413.0,1.0
FK-205447,12,Male,White or Caucasian,6,30736,2018,54967.0,319.0,12.0
FK-262217,12,Female,Asian,6,30736,2019,54967.0,319.0,2.0
FK-137187,12,Male,White or Caucasian,6,30802,2020,67049.0,48.0,6.0
FK-137163,12,Female,White or Caucasian,7,30802,2020,67049.0,48.0,8.0
FK-268227,12,Male,White or Caucasian,7,30805,2018,38547.0,77.0,2.0
FK-214044,12,Male,Multi-Racial,7,30809,2018,86628.0,874.0,11.0
FK-176727,12,Male,Latino or Hispanic,6,30518,2019,63843.0,1138.0,6.0
FK-137154,12,Male,White or Caucasian,6,30813,2021,58601.0,612.0,6.0
FK-137015,12,Female,White or Caucasian,6,30813,2021,58601.0,612.0,2.0
FK-137013,12,Male,Asian,7,30813,2021,58601.0,612.0,1.0
FK-137129,12,Male,Black or African American,6,30907,2019,62758.0,2122.0,5.0
FK-214464,12,Male,White or Caucasian,6,30907,2020,62758.0,2122.0,5.0
FK-137194,12,Female,White or Caucasian,7,30907,2020,62758.0,2122.0,12.0
FK-137191,12,Male,White or Caucasian,6,30907,2020,62758.0,2122.0,8.0
FK-214420,12,Female,Asian,6,30907,2020,62758.0,2122.0,3.0
FK-137182,12,Male,Asian,7,30907,2020,62758.0,2122.0,12.0
FK-137125,12,Male,Asian,6,30907,2021,62758.0,2122.0,8.0
